stem_id,folder,filename,sitename,work_path,fps,shot_id,track_id,worker_key,frame_idx,timestamp_s,x1,y1,x2,y2,conf,blur_score,task,ScoreC,Confidence
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,34,2,1_VID_20231026_123736025::2,2628,87.5691707738293,257.0220031738281,520.370849609375,599.446044921875,1077.6878662109375,0.930965483188629,1005.7362091692158,DEM,9.0,0.65
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,35,5,1_VID_20231026_123736025::5,2670,88.96867806930145,655.9716186523438,366.8992004394531,817.6851806640625,1129.1134033203125,0.8391233682632441,999.0479427076548,DEM,3.0,0.75
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,35,2,1_VID_20231026_123736025::2,2750,91.63440625115318,414.8055114746094,619.7042236328125,691.7261962890625,1096.5777587890625,0.8870107531547541,991.7328926365813,DEM,10.0,0.56
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,35,5,1_VID_20231026_123736025::5,2760,91.96762227388464,652.1073608398438,365.0116882324219,822.4583129882812,1117.9871826171875,0.855092942714691,954.4564598789044,DEM,3.0,0.72
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,36,2,1_VID_20231026_123736025::2,2865,95.46639051256504,414.4208679199219,596.7056884765625,698.1226806640625,1071.7955322265625,0.8824274539947511,936.0176993587784,DEM,10.0,0.58
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,36,5,1_VID_20231026_123736025::5,2871,95.66632012620391,651.1361694335938,343.7510986328125,825.28662109375,1100.788818359375,0.8444576263427731,938.1969001906456,DEM,3.0,0.68
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,41,5,1_VID_20231026_123736025::5,3062,102.03074616037492,81.66698455810547,640.17041015625,355.96051025390625,1098.03515625,0.870832562446594,995.0320934182724,DEM,7.0,0.41
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,42,2,1_VID_20231026_123736025::2,3151,104.99636876268497,333.8771667480469,371.5929870605469,572.8217163085938,1052.6236572265625,0.90056699514389,995.9295477946962,DEM,4.0,0.72
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,42,5,1_VID_20231026_123736025::5,3160,105.2962631831433,87.3339614868164,636.8270263671875,365.2120666503906,1083.40625,0.8723314404487611,954.5813929468396,DEM,4.0,0.39
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,42,2,1_VID_20231026_123736025::2,3241,107.99531296726816,461.1717834472656,395.4386291503906,716.4894409179688,1033.8653564453125,0.908702194690704,917.3419810384636,DEM,6.0,0.7
